Packet No.,Hexstream,Split Indexes,Splited Hexstream,True Splited Indexes,True Splited Hexstream,Correctness (Cover or In Field Num. / Inferred Field Num.),Perfection (Accurate Field Num. / Correct Field Num.),Precision,Recall,Accuracy,F1,FPR
32,e30006ed000000000000003953544550d24242ae21756b08d24245681972092fd242456829b9dfd1d242456a26a31340,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 39 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 68 19 72 09 2f d2 42 45 68 29 b9 df d1 d24245 6a 26 a3 13 40,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 00000039 53544550 d24242ae21756b08 d24245681972092f d242456829b9dfd1 d242456a26a31340,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
33,e30006ed000000000000003953544550d24242ae21756b08d24245681972092fd242456829b9dfd1d242456a26a31340,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 39 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 68 19 72 09 2f d2 42 45 68 29 b9 df d1 d24245 6a 26 a3 13 40,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 00000039 53544550 d24242ae21756b08 d24245681972092f d242456829b9dfd1 d242456a26a31340,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
34,e30006ed000000000000003953544550d24242ae21756b08d24245681972092fd242456829b9dfd1d242456a26a31340,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 39 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 68 19 72 09 2f d2 42 45 68 29 b9 df d1 d24245 6a 26 a3 13 40,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 00000039 53544550 d24242ae21756b08 d24245681972092f d242456829b9dfd1 d242456a26a31340,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
35,e30006ed000000000000003953544550d24242ae21756b08d24245681972092fd242456829b9dfd1d242456a26a31340,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 39 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 68 19 72 09 2f d2 42 45 68 29 b9 df d1 d24245 6a 26 a3 13 40,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 00000039 53544550 d24242ae21756b08 d24245681972092f d242456829b9dfd1 d242456a26a31340,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
36,e30006ed000000000000003953544550d24242ae21756b08d24245681972092fd242456829b9dfd1d242456a26a31340,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 39 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 68 19 72 09 2f d2 42 45 68 29 b9 df d1 d24245 6a 26 a3 13 40,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 00000039 53544550 d24242ae21756b08 d24245681972092f d242456829b9dfd1 d242456a26a31340,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
37,240306ea000001c30000119fc0790d05d2423e4413f32841d242456a26a31340d242456a17c9ecedd242456a17caaa5e,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 9f c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 6a 26 a3 13 40 d2 42 45 6a 17 c9 ec ed d24245 6a 17 ca aa 5e,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 0000119f c0790d05 d2423e4413f32841 d242456a26a31340 d242456a17c9eced d242456a17caaa5e,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
38,240306ea000001c30000119fc0790d05d2423e4413f32841d242456a26a31340d242456a17c9ecedd242456a17caaa5e,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 9f c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 6a 26 a3 13 40 d2 42 45 6a 17 c9 ec ed d24245 6a 17 ca aa 5e,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 0000119f c0790d05 d2423e4413f32841 d242456a26a31340 d242456a17c9eced d242456a17caaa5e,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
39,240306ea000001c30000119fc0790d05d2423e4413f32841d242456a26a31340d242456a17c9ecedd242456a17caaa5e,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 9f c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 6a 26 a3 13 40 d2 42 45 6a 17 c9 ec ed d24245 6a 17 ca aa 5e,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 0000119f c0790d05 d2423e4413f32841 d242456a26a31340 d242456a17c9eced d242456a17caaa5e,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
40,240306ea000001c30000119fc0790d05d2423e4413f32841d242456a26a31340d242456a17c9ecedd242456a17caaa5e,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 9f c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 6a 26 a3 13 40 d2 42 45 6a 17 c9 ec ed d24245 6a 17 ca aa 5e,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 0000119f c0790d05 d2423e4413f32841 d242456a26a31340 d242456a17c9eced d242456a17caaa5e,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
41,240306ea000001c30000119fc0790d05d2423e4413f32841d242456a26a31340d242456a17c9ecedd242456a17caaa5e,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 9f c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 6a 26 a3 13 40 d2 42 45 6a 17 c9 ec ed d24245 6a 17 ca aa 5e,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 0000119f c0790d05 d2423e4413f32841 d242456a26a31340 d242456a17c9eced d242456a17caaa5e,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
42,240306ea000001c30000119fc0790d05d2423e4413f32841d242456a26a31340d242456a17c9ecedd242456a17caaa5e,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 9f c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 6a 26 a3 13 40 d2 42 45 6a 17 c9 ec ed d24245 6a 17 ca aa 5e,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 0000119f c0790d05 d2423e4413f32841 d242456a26a31340 d242456a17c9eced d242456a17caaa5e,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
43,e30006ed000000000000003b53544550d24242ae21756b08d242456a17caaa5ed242456a28c03751d242456c282f66db,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 3b 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 6a 17 ca aa 5e d2 42 45 6a 28 c0 37 51 d24245 6c 28 2f 66 db,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 0000003b 53544550 d24242ae21756b08 d242456a17caaa5e d242456a28c03751 d242456c282f66db,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
44,e30006ed000000000000003b53544550d24242ae21756b08d242456a17caaa5ed242456a28c03751d242456c282f66db,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 3b 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 6a 17 ca aa 5e d2 42 45 6a 28 c0 37 51 d24245 6c 28 2f 66 db,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 0000003b 53544550 d24242ae21756b08 d242456a17caaa5e d242456a28c03751 d242456c282f66db,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
45,e30006ed000000000000003b53544550d24242ae21756b08d242456a17caaa5ed242456a28c03751d242456c282f66db,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 3b 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 6a 17 ca aa 5e d2 42 45 6a 28 c0 37 51 d24245 6c 28 2f 66 db,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 0000003b 53544550 d24242ae21756b08 d242456a17caaa5e d242456a28c03751 d242456c282f66db,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
46,e30006ed000000000000003b53544550d24242ae21756b08d242456a17caaa5ed242456a28c03751d242456c282f66db,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 3b 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 6a 17 ca aa 5e d2 42 45 6a 28 c0 37 51 d24245 6c 28 2f 66 db,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 0000003b 53544550 d24242ae21756b08 d242456a17caaa5e d242456a28c03751 d242456c282f66db,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
47,e30006ed000000000000003b53544550d24242ae21756b08d242456a17caaa5ed242456a28c03751d242456c282f66db,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 3b 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 6a 17 ca aa 5e d2 42 45 6a 28 c0 37 51 d24245 6c 28 2f 66 db,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 0000003b 53544550 d24242ae21756b08 d242456a17caaa5e d242456a28c03751 d242456c282f66db,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
48,e30006ed000000000000003b53544550d24242ae21756b08d242456a17caaa5ed242456a28c03751d242456c282f66db,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 3b 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 6a 17 ca aa 5e d2 42 45 6a 28 c0 37 51 d24245 6c 28 2f 66 db,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 0000003b 53544550 d24242ae21756b08 d242456a17caaa5e d242456a28c03751 d242456c282f66db,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
49,240306ea000001c3000011a1c0790d05d2423e4413f32841d242456c282f66dbd242456c19ee431dd242456c19eef2dc,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 a1 c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 6c 28 2f 66 db d2 42 45 6c 19 ee 43 1d d24245 6c 19 ee f2 dc,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 000011a1 c0790d05 d2423e4413f32841 d242456c282f66db d242456c19ee431d d242456c19eef2dc,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
50,240306ea000001c3000011a1c0790d05d2423e4413f32841d242456c282f66dbd242456c19ee431dd242456c19eef2dc,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 a1 c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 6c 28 2f 66 db d2 42 45 6c 19 ee 43 1d d24245 6c 19 ee f2 dc,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 000011a1 c0790d05 d2423e4413f32841 d242456c282f66db d242456c19ee431d d242456c19eef2dc,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
51,240306ea000001c3000011a1c0790d05d2423e4413f32841d242456c282f66dbd242456c19ee431dd242456c19eef2dc,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 a1 c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 6c 28 2f 66 db d2 42 45 6c 19 ee 43 1d d24245 6c 19 ee f2 dc,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 000011a1 c0790d05 d2423e4413f32841 d242456c282f66db d242456c19ee431d d242456c19eef2dc,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
52,240306ea000001c3000011a1c0790d05d2423e4413f32841d242456c282f66dbd242456c19ee431dd242456c19eef2dc,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 a1 c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 6c 28 2f 66 db d2 42 45 6c 19 ee 43 1d d24245 6c 19 ee f2 dc,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 000011a1 c0790d05 d2423e4413f32841 d242456c282f66db d242456c19ee431d d242456c19eef2dc,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
53,240306ea000001c3000011a1c0790d05d2423e4413f32841d242456c282f66dbd242456c19ee431dd242456c19eef2dc,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 a1 c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 6c 28 2f 66 db d2 42 45 6c 19 ee 43 1d d24245 6c 19 ee f2 dc,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 000011a1 c0790d05 d2423e4413f32841 d242456c282f66db d242456c19ee431d d242456c19eef2dc,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
54,240306ea000001c3000011a1c0790d05d2423e4413f32841d242456c282f66dbd242456c19ee431dd242456c19eef2dc,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 a1 c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 6c 28 2f 66 db d2 42 45 6c 19 ee 43 1d d24245 6c 19 ee f2 dc,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 000011a1 c0790d05 d2423e4413f32841 d242456c282f66db d242456c19ee431d d242456c19eef2dc,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
55,e30006ed000000000000003d53544550d24242ae21756b08d242456c19eef2dcd242456c2b4ac59dd242456e26aee3e4,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 3d 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 6c 19 ee f2 dc d2 42 45 6c 2b 4a c5 9d d24245 6e 26 ae e3 e4,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 0000003d 53544550 d24242ae21756b08 d242456c19eef2dc d242456c2b4ac59d d242456e26aee3e4,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
56,e30006ed000000000000003d53544550d24242ae21756b08d242456c19eef2dcd242456c2b4ac59dd242456e26aee3e4,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 3d 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 6c 19 ee f2 dc d2 42 45 6c 2b 4a c5 9d d24245 6e 26 ae e3 e4,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 0000003d 53544550 d24242ae21756b08 d242456c19eef2dc d242456c2b4ac59d d242456e26aee3e4,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
57,e30006ed000000000000003d53544550d24242ae21756b08d242456c19eef2dcd242456c2b4ac59dd242456e26aee3e4,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 3d 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 6c 19 ee f2 dc d2 42 45 6c 2b 4a c5 9d d24245 6e 26 ae e3 e4,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 0000003d 53544550 d24242ae21756b08 d242456c19eef2dc d242456c2b4ac59d d242456e26aee3e4,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
58,e30006ed000000000000003d53544550d24242ae21756b08d242456c19eef2dcd242456c2b4ac59dd242456e26aee3e4,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 3d 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 6c 19 ee f2 dc d2 42 45 6c 2b 4a c5 9d d24245 6e 26 ae e3 e4,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 0000003d 53544550 d24242ae21756b08 d242456c19eef2dc d242456c2b4ac59d d242456e26aee3e4,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
59,e30006ed000000000000003d53544550d24242ae21756b08d242456c19eef2dcd242456c2b4ac59dd242456e26aee3e4,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 3d 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 6c 19 ee f2 dc d2 42 45 6c 2b 4a c5 9d d24245 6e 26 ae e3 e4,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 0000003d 53544550 d24242ae21756b08 d242456c19eef2dc d242456c2b4ac59d d242456e26aee3e4,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
60,e30006ed000000000000003d53544550d24242ae21756b08d242456c19eef2dcd242456c2b4ac59dd242456e26aee3e4,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 3d 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 6c 19 ee f2 dc d2 42 45 6c 2b 4a c5 9d d24245 6e 26 ae e3 e4,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 0000003d 53544550 d24242ae21756b08 d242456c19eef2dc d242456c2b4ac59d d242456e26aee3e4,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
61,240306ea000001c3000011a3c0790d05d2423e4413f32841d242456e26aee3e4d242456e16525471d242456e16530195,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 a3 c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 6e 26 ae e3 e4 d2 42 45 6e 16 52 54 71 d24245 6e 16 53 01 95,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 000011a3 c0790d05 d2423e4413f32841 d242456e26aee3e4 d242456e16525471 d242456e16530195,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
62,240306ea000001c3000011a3c0790d05d2423e4413f32841d242456e26aee3e4d242456e16525471d242456e16530195,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 a3 c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 6e 26 ae e3 e4 d2 42 45 6e 16 52 54 71 d24245 6e 16 53 01 95,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 000011a3 c0790d05 d2423e4413f32841 d242456e26aee3e4 d242456e16525471 d242456e16530195,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
