Packet No.,Hexstream,Split Indexes,Splited Hexstream,True Splited Indexes,True Splited Hexstream,Correctness (Cover or In Field Num. / Inferred Field Num.),Perfection (Accurate Field Num. / Correct Field Num.),Precision,Recall,Accuracy,F1,FPR
32,0300003202f0803203000001d40002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 d4 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01d4 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
33,0300006302f0803201000001d5005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 d5 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01d5 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
34,0300003202f0803203000001d50002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 d5 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01d5 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
35,0300006302f0803201000001d6005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 d6 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01d6 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
36,0300003202f0803203000001d60002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 d6 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01d6 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
37,0300006302f0803201000001d7005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 d7 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01d7 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
38,0300003202f0803203000001d70002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 d7 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01d7 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
39,0300006302f0803201000001d8005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 d8 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01d8 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
40,0300003202f0803203000001d80002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 d8 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01d8 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
41,0300006302f0803201000001d9005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 d9 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01d9 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
42,0300003202f0803203000001d90002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 d9 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01d9 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
43,0300006302f0803201000001da005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 da 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01da 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
44,0300003202f0803203000001da0002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 da 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01da 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
45,0300006302f0803201000001db005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 db 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01db 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
46,0300003202f0803203000001db0002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 db 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01db 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
47,0300006302f0803201000001dc005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 dc 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01dc 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
48,0300003202f0803203000001dc0002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 dc 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01dc 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
49,0300006302f0803201000001dd005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 dd 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01dd 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
50,0300003202f0803203000001dd0002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 dd 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01dd 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
51,0300006302f0803201000001de005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 de 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01de 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
52,0300003202f0803203000001de0002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 de 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01de 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
53,0300006302f0803201000001df005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 df 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01df 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
54,0300003202f0803203000001df0002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 df 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01df 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
55,0300006302f0803201000001e0005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 e0 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01e0 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
56,0300003202f0803203000001e00002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 e0 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01e0 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
57,0300006302f0803201000001e1005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 e1 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01e1 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
58,0300003202f0803203000001e10002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 e1 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01e1 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
59,0300006302f0803201000001e2005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 e2 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01e2 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
60,0300003202f0803203000001e20002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 e2 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01e2 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
61,0300006302f0803201000001e3005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 e3 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01e3 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
62,0300003202f0803203000001e30002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 e3 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01e3 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
63,0300006302f0803201000001e4005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 e4 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01e4 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
