Packet No.,Hexstream,Split Indexes,Splited Hexstream,True Splited Indexes,True Splited Hexstream,Correctness (Cover or In Field Num. / Inferred Field Num.),Perfection (Accurate Field Num. / Correct Field Num.),Precision,Recall,Accuracy,F1,FPR
60,ab3f818500010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 62]",ab 3f 81 85 0001000000000000 0474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab3f 8185 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,1.0,0.0,0.6,0.375,0.8852459016393442,0.4615384615384615,0.03773584905660377
61,ab40010000010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 62]",ab 40 01 00 0001000000000000 04 74 69 6d 65 04 6e 69 73 74 03 67 6f 76 0000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab40 0100 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,0.95,0.0,0.15789473684210525,0.375,0.6557377049180327,0.22222222222222218,0.3018867924528302
62,ab40818500010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 62]",ab 40 81 85 0001000000000000 0474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab40 8185 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,1.0,0.0,0.6,0.375,0.8852459016393442,0.4615384615384615,0.03773584905660377
63,ab41010000010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 62]",ab 41 01 00 0001000000000000 04 74 69 6d 65 04 6e 69 73 74 03 67 6f 76 0000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab41 0100 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,0.95,0.0,0.15789473684210525,0.375,0.6557377049180327,0.22222222222222218,0.3018867924528302
64,ab41818500010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 62]",ab 41 81 85 0001000000000000 0474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab41 8185 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,1.0,0.0,0.6,0.375,0.8852459016393442,0.4615384615384615,0.03773584905660377
65,ab42010000010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 62]",ab 42 01 00 0001000000000000 04 74 69 6d 65 04 6e 69 73 74 03 67 6f 76 0000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab42 0100 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,0.95,0.0,0.15789473684210525,0.375,0.6557377049180327,0.22222222222222218,0.3018867924528302
66,ab42818500010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 62]",ab 42 81 85 0001000000000000 0474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab42 8185 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,1.0,0.0,0.6,0.375,0.8852459016393442,0.4615384615384615,0.03773584905660377
67,c8d100000001000000000000096c6f63616c686f73740000010001,"[0, 2, 4, 6, 8, 24, 54]",c8 d1 00 00 0001000000000000 096c6f63616c686f73740000010001,"[0, 2, 4, 6, 8, 10, 12, 23, 25, 27]",c8d1 0000 0001 0000 0000 0000 096c6f63616c686f737400 0001 0001,1.0,0.0,0.6,0.375,0.8679245283018868,0.4615384615384615,0.044444444444444446
68,ab43010000010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 62]",ab 43 01 00 0001000000000000 04 74 69 6d 65 04 6e 69 73 74 03 67 6f 76 0000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab43 0100 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,0.95,0.0,0.15789473684210525,0.375,0.6557377049180327,0.22222222222222218,0.3018867924528302
69,ab43818500010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 62]",ab 43 81 85 0001000000000000 0474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab43 8185 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,1.0,0.0,0.6,0.375,0.8852459016393442,0.4615384615384615,0.03773584905660377
70,ab44010000010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 62]",ab 44 01 00 0001000000000000 04 74 69 6d 65 04 6e 69 73 74 03 67 6f 76 0000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab44 0100 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,0.95,0.0,0.15789473684210525,0.375,0.6557377049180327,0.22222222222222218,0.3018867924528302
71,ab44818500010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 62]",ab 44 81 85 0001000000000000 0474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab44 8185 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,1.0,0.0,0.6,0.375,0.8852459016393442,0.4615384615384615,0.03773584905660377
72,ab45010000010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 62]",ab 45 01 00 0001000000000000 04 74 69 6d 65 04 6e 69 73 74 03 67 6f 76 0000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab45 0100 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,0.95,0.0,0.15789473684210525,0.375,0.6557377049180327,0.22222222222222218,0.3018867924528302
73,ab45818500010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 62]",ab 45 81 85 0001000000000000 0474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab45 8185 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,1.0,0.0,0.6,0.375,0.8852459016393442,0.4615384615384615,0.03773584905660377
74,ab46010000010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 62]",ab 46 01 00 0001000000000000 04 74 69 6d 65 04 6e 69 73 74 03 67 6f 76 0000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab46 0100 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,0.95,0.0,0.15789473684210525,0.375,0.6557377049180327,0.22222222222222218,0.3018867924528302
75,ab46818500010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 62]",ab 46 81 85 0001000000000000 0474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab46 8185 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,1.0,0.0,0.6,0.375,0.8852459016393442,0.4615384615384615,0.03773584905660377
76,ab47010000010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 62]",ab 47 01 00 0001000000000000 04 74 69 6d 65 04 6e 69 73 74 03 67 6f 76 0000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab47 0100 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,0.95,0.0,0.15789473684210525,0.375,0.6557377049180327,0.22222222222222218,0.3018867924528302
77,ab47818500010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 62]",ab 47 81 85 0001000000000000 0474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab47 8185 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,1.0,0.0,0.6,0.375,0.8852459016393442,0.4615384615384615,0.03773584905660377
78,709700000001000000000000096c6f63616c686f73740000010001,"[0, 2, 4, 6, 8, 24, 54]",70 97 00 00 0001000000000000 096c6f63616c686f73740000010001,"[0, 2, 4, 6, 8, 10, 12, 23, 25, 27]",7097 0000 0001 0000 0000 0000 096c6f63616c686f737400 0001 0001,1.0,0.0,0.6,0.375,0.8679245283018868,0.4615384615384615,0.044444444444444446
79,ab48010000010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 62]",ab 48 01 00 0001000000000000 04 74 69 6d 65 04 6e 69 73 74 03 67 6f 76 0000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab48 0100 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,0.95,0.0,0.15789473684210525,0.375,0.6557377049180327,0.22222222222222218,0.3018867924528302
80,ab48818500010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 62]",ab 48 81 85 0001000000000000 0474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab48 8185 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,1.0,0.0,0.6,0.375,0.8852459016393442,0.4615384615384615,0.03773584905660377
81,ab49010000010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 62]",ab 49 01 00 0001000000000000 04 74 69 6d 65 04 6e 69 73 74 03 67 6f 76 0000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab49 0100 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,0.95,0.0,0.15789473684210525,0.375,0.6557377049180327,0.22222222222222218,0.3018867924528302
82,ab49818500010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 62]",ab 49 81 85 0001000000000000 0474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab49 8185 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,1.0,0.0,0.6,0.375,0.8852459016393442,0.4615384615384615,0.03773584905660377
83,ab4a010000010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 62]",ab 4a 01 00 0001000000000000 04 74 69 6d 65 04 6e 69 73 74 03 67 6f 76 0000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab4a 0100 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,0.95,0.0,0.15789473684210525,0.375,0.6557377049180327,0.22222222222222218,0.3018867924528302
84,ab4a818500010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 62]",ab 4a 81 85 0001000000000000 0474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab4a 8185 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,1.0,0.0,0.6,0.375,0.8852459016393442,0.4615384615384615,0.03773584905660377
85,ab4b010000010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 62]",ab 4b 01 00 0001000000000000 04 74 69 6d 65 04 6e 69 73 74 03 67 6f 76 0000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab4b 0100 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,0.95,0.0,0.15789473684210525,0.375,0.6557377049180327,0.22222222222222218,0.3018867924528302
86,ab4b818500010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 62]",ab 4b 81 85 0001000000000000 0474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab4b 8185 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,1.0,0.0,0.6,0.375,0.8852459016393442,0.4615384615384615,0.03773584905660377
87,ab4c010000010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 62]",ab 4c 01 00 0001000000000000 04 74 69 6d 65 04 6e 69 73 74 03 67 6f 76 0000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab4c 0100 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,0.95,0.0,0.15789473684210525,0.375,0.6557377049180327,0.22222222222222218,0.3018867924528302
88,ab4c818500010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 62]",ab 4c 81 85 0001000000000000 0474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab4c 8185 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,1.0,0.0,0.6,0.375,0.8852459016393442,0.4615384615384615,0.03773584905660377
89,a12800000001000000000000096c6f63616c686f73740000010001,"[0, 2, 4, 6, 8, 24, 54]",a1 28 00 00 0001000000000000 096c6f63616c686f73740000010001,"[0, 2, 4, 6, 8, 10, 12, 23, 25, 27]",a128 0000 0001 0000 0000 0000 096c6f63616c686f737400 0001 0001,1.0,0.0,0.6,0.375,0.8679245283018868,0.4615384615384615,0.044444444444444446
90,ab4d010000010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 62]",ab 4d 01 00 0001000000000000 04 74 69 6d 65 04 6e 69 73 74 03 67 6f 76 0000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab4d 0100 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,0.95,0.0,0.15789473684210525,0.375,0.6557377049180327,0.22222222222222218,0.3018867924528302
91,ab4d818500010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 62]",ab 4d 81 85 0001000000000000 0474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab4d 8185 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,1.0,0.0,0.6,0.375,0.8852459016393442,0.4615384615384615,0.03773584905660377
92,ab4e010000010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 62]",ab 4e 01 00 0001000000000000 04 74 69 6d 65 04 6e 69 73 74 03 67 6f 76 0000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab4e 0100 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,0.95,0.0,0.15789473684210525,0.375,0.6557377049180327,0.22222222222222218,0.3018867924528302
93,ab4e818500010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 62]",ab 4e 81 85 0001000000000000 0474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab4e 8185 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,1.0,0.0,0.6,0.375,0.8852459016393442,0.4615384615384615,0.03773584905660377
94,ab4f010000010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 62]",ab 4f 01 00 0001000000000000 04 74 69 6d 65 04 6e 69 73 74 03 67 6f 76 0000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab4f 0100 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,0.95,0.0,0.15789473684210525,0.375,0.6557377049180327,0.22222222222222218,0.3018867924528302
95,ab4f818500010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 62]",ab 4f 81 85 0001000000000000 0474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab4f 8185 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,1.0,0.0,0.6,0.375,0.8852459016393442,0.4615384615384615,0.03773584905660377
96,ab50010000010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 62]",ab 50 01 00 0001000000000000 04 74 69 6d 65 04 6e 69 73 74 03 67 6f 76 0000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab50 0100 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,0.95,0.0,0.15789473684210525,0.375,0.6557377049180327,0.22222222222222218,0.3018867924528302
97,ab50818500010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 62]",ab 50 81 85 0001000000000000 0474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab50 8185 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,1.0,0.0,0.6,0.375,0.8852459016393442,0.4615384615384615,0.03773584905660377
98,ab51010000010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 62]",ab 51 01 00 0001000000000000 04 74 69 6d 65 04 6e 69 73 74 03 67 6f 76 0000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab51 0100 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,0.95,0.0,0.15789473684210525,0.375,0.6557377049180327,0.22222222222222218,0.3018867924528302
99,ab51818500010000000000000474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 24, 62]",ab 51 81 85 0001000000000000 0474696d65046e69737403676f760000010001,"[0, 2, 4, 6, 8, 10, 12, 27, 29, 31]",ab51 8185 0001 0000 0000 0000 0474696d65046e69737403676f7600 0001 0001,1.0,0.0,0.6,0.375,0.8852459016393442,0.4615384615384615,0.03773584905660377
100,ac7800000001000000000000096c6f63616c686f73740000010001,"[0, 2, 4, 6, 8, 24, 54]",ac 78 00 00 0001000000000000 096c6f63616c686f73740000010001,"[0, 2, 4, 6, 8, 10, 12, 23, 25, 27]",ac78 0000 0001 0000 0000 0000 096c6f63616c686f737400 0001 0001,1.0,0.0,0.6,0.375,0.8679245283018868,0.4615384615384615,0.044444444444444446
Average,-,-,-,-,-,0.9765714285714294,0.0,0.39197368421052664,0.375,0.7756698039562258,0.34882173382173315,0.1627066895368783
