Packet No.,Hexstream,Split Indexes,Splited Hexstream,True Splited Indexes,True Splited Hexstream,Correctness (Cover or In Field Num. / Inferred Field Num.),Perfection (Accurate Field Num. / Correct Field Num.),Precision,Recall,Accuracy,F1,FPR
48,05640a4401000a006e25f1cb8100003b86,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 30, 32, 34]",0564 0a 44 01 00 0a 00 6e 25 f1 cb 81 0000 3b 86,"[0, 2, 3, 4, 6, 8, 10, 11, 15, 17]",0564 0a 44 0100 0a00 6e25 f1 cb810000 3b86,1.0,0.4444444444444444,0.5714285714285714,1.0,0.8181818181818182,0.7272727272727273,0.24
49,05640bc40a000100acd1cdcc013c0206505b,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 32, 34, 36]",0564 0b c4 0a 00 01 00 ac d1 cd cc 013c0206 50 5b,"[0, 2, 3, 4, 6, 8, 10, 11, 16, 18]",0564 0b c4 0a00 0100 acd1 cd cc013c0206 505b,1.0,0.4444444444444444,0.6153846153846154,1.0,0.8571428571428571,0.761904761904762,0.18518518518518517
50,05640a4401000a006e25f2cc8100005b35,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 30, 32, 34]",0564 0a 44 01 00 0a 00 6e 25 f2 cc 81 0000 5b 35,"[0, 2, 3, 4, 6, 8, 10, 11, 15, 17]",0564 0a 44 0100 0a00 6e25 f2 cc810000 5b35,1.0,0.4444444444444444,0.5714285714285714,1.0,0.8181818181818182,0.7272727272727273,0.24
51,05640a4401000a006e25f3ff820000c492,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 30, 32, 34]",0564 0a 44 01 00 0a 00 6e 25 f3 ff 82 0000 c4 92,"[0, 2, 3, 4, 6, 8, 10, 11, 15, 17]",0564 0a 44 0100 0a00 6e25 f3 ff820000 c492,1.0,0.4444444444444444,0.5714285714285714,1.0,0.8181818181818182,0.7272727272727273,0.24
52,056414c40a0001008fedc0c0013c02063c03063c04063c01068a51,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 50, 52, 54]",0564 14 c4 0a 00 01 00 8f ed c0 c0 013c02063c03063c04063c0106 8a 51,"[0, 2, 3, 4, 6, 8, 10, 11, 25, 27]",0564 14 c4 0a00 0100 8fed c0 c0013c02063c03063c04063c0106 8a51,1.0,0.4444444444444444,0.6153846153846154,1.0,0.9056603773584906,0.761904761904762,0.1111111111111111
53,056408c40a000100fc42c1df0056b8,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]",0564 08 c4 0a 00 01 00 fc 42 c1 df 00 56 b8,"[0, 2, 3, 4, 6, 8, 10, 11, 13, 15]",0564 08 c4 0a00 0100 fc42 c1 df00 56b8,1.0,0.4444444444444444,0.6153846153846154,1.0,0.8275862068965517,0.761904761904762,0.23809523809523808
54,0564ff4401000a005aeb74c08100000102000009020202020202339a0202020203020000090202020202020270da02020214010000090200000000020000e30b000002000000000200000000020000004dba000200000000020000000002000000007eae02000000000200000000150100000902d3420000000002000000000200000000020069ce00000002000000000200000000020000dd5e000002000000000200000000020000004dba001e0500000002000000001e0100010941e902000000000200000000020000000002f0030000000002000000000200000000020069ce000000020000000002000000000a0200f888000902020202020202020202280100002c6a090200000000020000000002000000006015020000000002000000004e72,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 52, 54, 56, 584]",0564 ff 44 01 00 0a 00 5a eb 74 c0 8100000102000009020202020202 33 9a 0202020203020000090202020202020270da02020214010000090200000000020000e30b000002000000000200000000020000004dba000200000000020000000002000000007eae02000000000200000000150100000902d3420000000002000000000200000000020069ce00000002000000000200000000020000dd5e000002000000000200000000020000004dba001e0500000002000000001e0100010941e902000000000200000000020000000002f0030000000002000000000200000000020069ce000000020000000002000000000a0200f888000902020202020202020202280100002c6a090200000000020000000002000000006015020000000002000000004e72,"[0, 2, 3, 4, 6, 8, 10, 11, 26, 28, 44, 46, 62, 64, 80, 82, 98, 100, 116, 118, 134, 136, 152, 154, 170, 172, 188, 190, 206, 208, 224, 226, 242, 244, 260, 262, 278, 280, 290, 292]",0564 ff 44 0100 0a00 5aeb 74 c08100000102000009020202020202 339a 02020202030200000902020202020202 70da 02020214010000090200000000020000 e30b 00000200000000020000000002000000 4dba 00020000000002000000000200000000 7eae 02000000000200000000150100000902 d342 00000000020000000002000000000200 69ce 00000002000000000200000000020000 dd5e 00000200000000020000000002000000 4dba 001e0500000002000000001e01000109 41e9 02000000000200000000020000000002 f003 00000000020000000002000000000200 69ce 000000020000000002000000000a0200 f888 00090202020202020202020228010000 2c6a 09020000000002000000000200000000 6015 02000000000200000000 4e72,1.0,0.10256410256410256,0.6428571428571429,0.23684210526315788,0.9416809605488851,0.34615384615384615,0.009174311926605505
55,05641f4401000a0026a5b50200000000020000000002000000002902020000000002000000004e72,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 52, 54, 56, 80]",0564 1f 44 01 00 0a 00 26 a5 b5 020000000002000000000200000000 29 02 020000000002000000004e72,"[0, 2, 3, 4, 6, 8, 10, 11, 26, 28, 38, 40]",0564 1f 44 0100 0a00 26a5 b5 020000000002000000000200000000 2902 02000000000200000000 4e72,1.0,0.45454545454545453,0.6923076923076923,0.9,0.9367088607594937,0.7826086956521738,0.057971014492753624
56,056411c40a0001000615c2c1143c02063c03063c04064114,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 48]",0564 11 c4 0a 00 01 00 06 15 c2 c1143c02063c03063c04064114,"[0, 2, 3, 4, 6, 8, 10, 11, 22, 24]",0564 11 c4 0a00 0100 0615 c2 c1143c02063c03063c0406 4114,1.0,0.4444444444444444,0.7,0.875,0.9148936170212766,0.7777777777777777,0.07692307692307693
57,05640a4401000a006e25f6c1810000af52,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 30, 32, 34]",0564 0a 44 01 00 0a 00 6e 25 f6 c1 81 0000 af 52,"[0, 2, 3, 4, 6, 8, 10, 11, 15, 17]",0564 0a 44 0100 0a00 6e25 f6 c1810000 af52,1.0,0.4444444444444444,0.5714285714285714,1.0,0.8181818181818182,0.7272727272727273,0.24
58,056414c40a0001008fedc3c2013c02063c03063c04063c0106429e,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 50, 52, 54]",0564 14 c4 0a 00 01 00 8f ed c3 c2 013c02063c03063c04063c0106 42 9e,"[0, 2, 3, 4, 6, 8, 10, 11, 25, 27]",0564 14 c4 0a00 0100 8fed c3 c2013c02063c03063c04063c0106 429e,1.0,0.4444444444444444,0.6153846153846154,1.0,0.9056603773584906,0.761904761904762,0.1111111111111111
59,0564ff4401000a005aeb77c2810000010200000902020202020297900202020203020000090202020202020270da02020214010000090200000000020000e30b000002000000000200000000020000004dba000200000000020000000002000000007eae02000000000200000000150100000902d3420000000002000000000200000000020069ce00000002000000000200000000020000dd5e000002000000000200000000020000004dba001e0500000002000000001e0100010941e902000000000200000000020000000002f0030000000002000000000200000000020069ce000000020000000002000000000a0200f888000902020202020202020202280100002c6a090200000000020000000002000000006015020000000002000000004e72,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 52, 54, 56, 584]",0564 ff 44 01 00 0a 00 5a eb 77 c2 8100000102000009020202020202 97 90 0202020203020000090202020202020270da02020214010000090200000000020000e30b000002000000000200000000020000004dba000200000000020000000002000000007eae02000000000200000000150100000902d3420000000002000000000200000000020069ce00000002000000000200000000020000dd5e000002000000000200000000020000004dba001e0500000002000000001e0100010941e902000000000200000000020000000002f0030000000002000000000200000000020069ce000000020000000002000000000a0200f888000902020202020202020202280100002c6a090200000000020000000002000000006015020000000002000000004e72,"[0, 2, 3, 4, 6, 8, 10, 11, 26, 28, 44, 46, 62, 64, 80, 82, 98, 100, 116, 118, 134, 136, 152, 154, 170, 172, 188, 190, 206, 208, 224, 226, 242, 244, 260, 262, 278, 280, 290, 292]",0564 ff 44 0100 0a00 5aeb 77 c28100000102000009020202020202 9790 02020202030200000902020202020202 70da 02020214010000090200000000020000 e30b 00000200000000020000000002000000 4dba 00020000000002000000000200000000 7eae 02000000000200000000150100000902 d342 00000000020000000002000000000200 69ce 00000002000000000200000000020000 dd5e 00000200000000020000000002000000 4dba 001e0500000002000000001e01000109 41e9 02000000000200000000020000000002 f003 00000000020000000002000000000200 69ce 000000020000000002000000000a0200 f888 00090202020202020202020228010000 2c6a 09020000000002000000000200000000 6015 02000000000200000000 4e72,1.0,0.10256410256410256,0.6428571428571429,0.23684210526315788,0.9416809605488851,0.34615384615384615,0.009174311926605505
60,05641f4401000a0026a5b80200000000020000000002000000007ec2020000000002000000004e72,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 52, 54, 56, 80]",0564 1f 44 01 00 0a 00 26 a5 b8 020000000002000000000200000000 7e c2 020000000002000000004e72,"[0, 2, 3, 4, 6, 8, 10, 11, 26, 28, 38, 40]",0564 1f 44 0100 0a00 26a5 b8 020000000002000000000200000000 7ec2 02000000000200000000 4e72,1.0,0.45454545454545453,0.6923076923076923,0.9,0.9367088607594937,0.7826086956521738,0.057971014492753624
61,05640bc40a000100acd1c4c3013c020630c8,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 32, 34, 36]",0564 0b c4 0a 00 01 00 ac d1 c4 c3 013c0206 30 c8,"[0, 2, 3, 4, 6, 8, 10, 11, 16, 18]",0564 0b c4 0a00 0100 acd1 c4 c3013c0206 30c8,1.0,0.4444444444444444,0.6153846153846154,1.0,0.8571428571428571,0.761904761904762,0.18518518518518517
62,05640a4401000a006e25f9c38100005d26,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 30, 32, 34]",0564 0a 44 01 00 0a 00 6e 25 f9 c3 81 0000 5d 26,"[0, 2, 3, 4, 6, 8, 10, 11, 15, 17]",0564 0a 44 0100 0a00 6e25 f9 c3810000 5d26,1.0,0.4444444444444444,0.5714285714285714,1.0,0.8181818181818182,0.7272727272727273,0.24
63,05640bc40a000100acd1c5c4013c0206c594,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 32, 34, 36]",0564 0b c4 0a 00 01 00 ac d1 c5 c4 013c0206 c5 94,"[0, 2, 3, 4, 6, 8, 10, 11, 16, 18]",0564 0b c4 0a00 0100 acd1 c5 c4013c0206 c594,1.0,0.4444444444444444,0.6153846153846154,1.0,0.8571428571428571,0.761904761904762,0.18518518518518517
64,05640a4401000a006e25fac48100003d95,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 30, 32, 34]",0564 0a 44 01 00 0a 00 6e 25 fa c4 81 0000 3d 95,"[0, 2, 3, 4, 6, 8, 10, 11, 15, 17]",0564 0a 44 0100 0a00 6e25 fa c4810000 3d95,1.0,0.4444444444444444,0.5714285714285714,1.0,0.8181818181818182,0.7272727272727273,0.24
65,05640bc40a000100acd1c6c5013c02069324,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 32, 34, 36]",0564 0b c4 0a 00 01 00 ac d1 c6 c5 013c0206 93 24,"[0, 2, 3, 4, 6, 8, 10, 11, 16, 18]",0564 0b c4 0a00 0100 acd1 c6 c5013c0206 9324,1.0,0.4444444444444444,0.6153846153846154,1.0,0.8571428571428571,0.761904761904762,0.18518518518518517
66,05640a4401000a006e25fbc5810000d374,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 30, 32, 34]",0564 0a 44 01 00 0a 00 6e 25 fb c5 81 0000 d3 74,"[0, 2, 3, 4, 6, 8, 10, 11, 15, 17]",0564 0a 44 0100 0a00 6e25 fb c5810000 d374,1.0,0.4444444444444444,0.5714285714285714,1.0,0.8181818181818182,0.7272727272727273,0.24
67,05640bc40a000100acd1c7c6013c02067ef4,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 32, 34, 36]",0564 0b c4 0a 00 01 00 ac d1 c7 c6 013c0206 7e f4,"[0, 2, 3, 4, 6, 8, 10, 11, 16, 18]",0564 0b c4 0a00 0100 acd1 c7 c6013c0206 7ef4,1.0,0.4444444444444444,0.6153846153846154,1.0,0.8571428571428571,0.761904761904762,0.18518518518518517
68,05640a4401000a006e25fcc68100008097,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 30, 32, 34]",0564 0a 44 01 00 0a 00 6e 25 fc c6 81 0000 80 97,"[0, 2, 3, 4, 6, 8, 10, 11, 15, 17]",0564 0a 44 0100 0a00 6e25 fc c6810000 8097,1.0,0.4444444444444444,0.5714285714285714,1.0,0.8181818181818182,0.7272727272727273,0.24
69,05640bc40a000100acd1c8c7013c02069a93,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 32, 34, 36]",0564 0b c4 0a 00 01 00 ac d1 c8 c7 013c0206 9a 93,"[0, 2, 3, 4, 6, 8, 10, 11, 16, 18]",0564 0b c4 0a00 0100 acd1 c8 c7013c0206 9a93,1.0,0.4444444444444444,0.6153846153846154,1.0,0.8571428571428571,0.761904761904762,0.18518518518518517
70,05640a4401000a006e25fdc78100006e76,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 30, 32, 34]",0564 0a 44 01 00 0a 00 6e 25 fd c7 81 0000 6e 76,"[0, 2, 3, 4, 6, 8, 10, 11, 15, 17]",0564 0a 44 0100 0a00 6e25 fd c7810000 6e76,1.0,0.4444444444444444,0.5714285714285714,1.0,0.8181818181818182,0.7272727272727273,0.24
71,05640bc40a000100acd1c9c8013c0206269a,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 32, 34, 36]",0564 0b c4 0a 00 01 00 ac d1 c9 c8 013c0206 26 9a,"[0, 2, 3, 4, 6, 8, 10, 11, 16, 18]",0564 0b c4 0a00 0100 acd1 c9 c8013c0206 269a,1.0,0.4444444444444444,0.6153846153846154,1.0,0.8571428571428571,0.761904761904762,0.18518518518518517
72,05640a4401000a006e25fec88100002130,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 30, 32, 34]",0564 0a 44 01 00 0a 00 6e 25 fe c8 81 0000 21 30,"[0, 2, 3, 4, 6, 8, 10, 11, 15, 17]",0564 0a 44 0100 0a00 6e25 fe c8810000 2130,1.0,0.4444444444444444,0.5714285714285714,1.0,0.8181818181818182,0.7272727272727273,0.24
73,05640bc40a000100acd1cac9013c0206702a,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 32, 34, 36]",0564 0b c4 0a 00 01 00 ac d1 ca c9 013c0206 70 2a,"[0, 2, 3, 4, 6, 8, 10, 11, 16, 18]",0564 0b c4 0a00 0100 acd1 ca c9013c0206 702a,1.0,0.4444444444444444,0.6153846153846154,1.0,0.8571428571428571,0.761904761904762,0.18518518518518517
74,05640a4401000a006e25ffc9810000cfd1,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 30, 32, 34]",0564 0a 44 01 00 0a 00 6e 25 ff c9 81 0000 cf d1,"[0, 2, 3, 4, 6, 8, 10, 11, 15, 17]",0564 0a 44 0100 0a00 6e25 ff c9810000 cfd1,1.0,0.4444444444444444,0.5714285714285714,1.0,0.8181818181818182,0.7272727272727273,0.24
75,05640bc40a000100acd1cbca013c02069dfa,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 32, 34, 36]",0564 0b c4 0a 00 01 00 ac d1 cb ca 013c0206 9d fa,"[0, 2, 3, 4, 6, 8, 10, 11, 16, 18]",0564 0b c4 0a00 0100 acd1 cb ca013c0206 9dfa,1.0,0.4444444444444444,0.6153846153846154,1.0,0.8571428571428571,0.761904761904762,0.18518518518518517
76,05640a4401000a006e25c0ca8100001ad5,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 30, 32, 34]",0564 0a 44 01 00 0a 00 6e 25 c0 ca 81 0000 1a d5,"[0, 2, 3, 4, 6, 8, 10, 11, 15, 17]",0564 0a 44 0100 0a00 6e25 c0 ca810000 1ad5,1.0,0.4444444444444444,0.5714285714285714,1.0,0.8181818181818182,0.7272727272727273,0.24
77,05640bc40a000100acd1cccb013c0206a507,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 32, 34, 36]",0564 0b c4 0a 00 01 00 ac d1 cc cb 013c0206 a5 07,"[0, 2, 3, 4, 6, 8, 10, 11, 16, 18]",0564 0b c4 0a00 0100 acd1 cc cb013c0206 a507,1.0,0.4444444444444444,0.6153846153846154,1.0,0.8571428571428571,0.761904761904762,0.18518518518518517
78,05640a4401000a006e25c1cb810000f434,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 30, 32, 34]",0564 0a 44 01 00 0a 00 6e 25 c1 cb 81 0000 f4 34,"[0, 2, 3, 4, 6, 8, 10, 11, 15, 17]",0564 0a 44 0100 0a00 6e25 c1 cb810000 f434,1.0,0.4444444444444444,0.5714285714285714,1.0,0.8181818181818182,0.7272727272727273,0.24
79,05640bc40a000100acd1cdcc013c0206505b,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 32, 34, 36]",0564 0b c4 0a 00 01 00 ac d1 cd cc 013c0206 50 5b,"[0, 2, 3, 4, 6, 8, 10, 11, 16, 18]",0564 0b c4 0a00 0100 acd1 cd cc013c0206 505b,1.0,0.4444444444444444,0.6153846153846154,1.0,0.8571428571428571,0.761904761904762,0.18518518518518517
80,05640a4401000a006e25c2cc8100009487,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 30, 32, 34]",0564 0a 44 01 00 0a 00 6e 25 c2 cc 81 0000 94 87,"[0, 2, 3, 4, 6, 8, 10, 11, 15, 17]",0564 0a 44 0100 0a00 6e25 c2 cc810000 9487,1.0,0.4444444444444444,0.5714285714285714,1.0,0.8181818181818182,0.7272727272727273,0.24
81,05640bc40a000100acd1cecd013c020606eb,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 32, 34, 36]",0564 0b c4 0a 00 01 00 ac d1 ce cd 013c0206 06 eb,"[0, 2, 3, 4, 6, 8, 10, 11, 16, 18]",0564 0b c4 0a00 0100 acd1 ce cd013c0206 06eb,1.0,0.4444444444444444,0.6153846153846154,1.0,0.8571428571428571,0.761904761904762,0.18518518518518517
82,05640a4401000a006e25c3cd8100007a66,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 30, 32, 34]",0564 0a 44 01 00 0a 00 6e 25 c3 cd 81 0000 7a 66,"[0, 2, 3, 4, 6, 8, 10, 11, 15, 17]",0564 0a 44 0100 0a00 6e25 c3 cd810000 7a66,1.0,0.4444444444444444,0.5714285714285714,1.0,0.8181818181818182,0.7272727272727273,0.24
83,05640a4401000a006e25c4f08200005cea,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 30, 32, 34]",0564 0a 44 01 00 0a 00 6e 25 c4 f0 82 0000 5c ea,"[0, 2, 3, 4, 6, 8, 10, 11, 15, 17]",0564 0a 44 0100 0a00 6e25 c4 f0820000 5cea,1.0,0.4444444444444444,0.5714285714285714,1.0,0.8181818181818182,0.7272727272727273,0.24
84,056414c40a0001008fedc0c0013c02063c03063c04063c01068a51,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 50, 52, 54]",0564 14 c4 0a 00 01 00 8f ed c0 c0 013c02063c03063c04063c0106 8a 51,"[0, 2, 3, 4, 6, 8, 10, 11, 25, 27]",0564 14 c4 0a00 0100 8fed c0 c0013c02063c03063c04063c0106 8a51,1.0,0.4444444444444444,0.6153846153846154,1.0,0.9056603773584906,0.761904761904762,0.1111111111111111
85,056408c40a000100fc42c1d000a350,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]",0564 08 c4 0a 00 01 00 fc 42 c1 d0 00 a3 50,"[0, 2, 3, 4, 6, 8, 10, 11, 13, 15]",0564 08 c4 0a00 0100 fc42 c1 d000 a350,1.0,0.4444444444444444,0.6153846153846154,1.0,0.8275862068965517,0.761904761904762,0.23809523809523808
86,0564ff4401000a005aeb45c08100000102000009020202020202217a0202020203020000090202020202020270da02020214010000090200000000020000e30b000002000000000200000000020000004dba000200000000020000000002000000007eae02000000000200000000150100000902d3420000000002000000000200000000020069ce00000002000000000200000000020000dd5e000002000000000200000000020000004dba001e0500000002000000001e0100010941e902000000000200000000020000000002f0030000000002000000000200000000020069ce000000020000000002000000000a0200f888000902020202020202020202280100002c6a090200000000020000000002000000006015020000000002000000004e72,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 52, 54, 56, 584]",0564 ff 44 01 00 0a 00 5a eb 45 c0 8100000102000009020202020202 21 7a 0202020203020000090202020202020270da02020214010000090200000000020000e30b000002000000000200000000020000004dba000200000000020000000002000000007eae02000000000200000000150100000902d3420000000002000000000200000000020069ce00000002000000000200000000020000dd5e000002000000000200000000020000004dba001e0500000002000000001e0100010941e902000000000200000000020000000002f0030000000002000000000200000000020069ce000000020000000002000000000a0200f888000902020202020202020202280100002c6a090200000000020000000002000000006015020000000002000000004e72,"[0, 2, 3, 4, 6, 8, 10, 11, 26, 28, 44, 46, 62, 64, 80, 82, 98, 100, 116, 118, 134, 136, 152, 154, 170, 172, 188, 190, 206, 208, 224, 226, 242, 244, 260, 262, 278, 280, 290, 292]",0564 ff 44 0100 0a00 5aeb 45 c08100000102000009020202020202 217a 02020202030200000902020202020202 70da 02020214010000090200000000020000 e30b 00000200000000020000000002000000 4dba 00020000000002000000000200000000 7eae 02000000000200000000150100000902 d342 00000000020000000002000000000200 69ce 00000002000000000200000000020000 dd5e 00000200000000020000000002000000 4dba 001e0500000002000000001e01000109 41e9 02000000000200000000020000000002 f003 00000000020000000002000000000200 69ce 000000020000000002000000000a0200 f888 00090202020202020202020228010000 2c6a 09020000000002000000000200000000 6015 02000000000200000000 4e72,1.0,0.10256410256410256,0.6428571428571429,0.23684210526315788,0.9416809605488851,0.34615384615384615,0.009174311926605505
87,05641f4401000a0026a5860200000000020000000002000000002379020000000002000000004e72,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 52, 54, 56, 80]",0564 1f 44 01 00 0a 00 26 a5 86 020000000002000000000200000000 23 79 020000000002000000004e72,"[0, 2, 3, 4, 6, 8, 10, 11, 26, 28, 38, 40]",0564 1f 44 0100 0a00 26a5 86 020000000002000000000200000000 2379 02000000000200000000 4e72,1.0,0.45454545454545453,0.6923076923076923,0.9,0.9367088607594937,0.7826086956521738,0.057971014492753624
88,056411c40a0001000615c2c1143c02063c03063c04064114,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 48]",0564 11 c4 0a 00 01 00 06 15 c2 c1143c02063c03063c04064114,"[0, 2, 3, 4, 6, 8, 10, 11, 22, 24]",0564 11 c4 0a00 0100 0615 c2 c1143c02063c03063c0406 4114,1.0,0.4444444444444444,0.7,0.875,0.9148936170212766,0.7777777777777777,0.07692307692307693
89,05640a4401000a006e25c7c181000066c3,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 30, 32, 34]",0564 0a 44 01 00 0a 00 6e 25 c7 c1 81 0000 66 c3,"[0, 2, 3, 4, 6, 8, 10, 11, 15, 17]",0564 0a 44 0100 0a00 6e25 c7 c1810000 66c3,1.0,0.4444444444444444,0.5714285714285714,1.0,0.8181818181818182,0.7272727272727273,0.24
90,056414c40a0001008fedc3c2013c02063c03063c04063c0106429e,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 50, 52, 54]",0564 14 c4 0a 00 01 00 8f ed c3 c2 013c02063c03063c04063c0106 42 9e,"[0, 2, 3, 4, 6, 8, 10, 11, 25, 27]",0564 14 c4 0a00 0100 8fed c3 c2013c02063c03063c04063c0106 429e,1.0,0.4444444444444444,0.6153846153846154,1.0,0.9056603773584906,0.761904761904762,0.1111111111111111
91,0564ff4401000a005aeb48c2810000010200000902020202020246660202020203020000090202020202020270da02020214010000090200000000020000e30b000002000000000200000000020000004dba000200000000020000000002000000007eae02000000000200000000150100000902d3420000000002000000000200000000020069ce00000002000000000200000000020000dd5e000002000000000200000000020000004dba001e0500000002000000001e0100010941e902000000000200000000020000000002f0030000000002000000000200000000020069ce000000020000000002000000000a0200f888000902020202020202020202280100002c6a090200000000020000000002000000006015020000000002000000004e72,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 52, 54, 56, 584]",0564 ff 44 01 00 0a 00 5a eb 48 c2 8100000102000009020202020202 46 66 0202020203020000090202020202020270da02020214010000090200000000020000e30b000002000000000200000000020000004dba000200000000020000000002000000007eae02000000000200000000150100000902d3420000000002000000000200000000020069ce00000002000000000200000000020000dd5e000002000000000200000000020000004dba001e0500000002000000001e0100010941e902000000000200000000020000000002f0030000000002000000000200000000020069ce000000020000000002000000000a0200f888000902020202020202020202280100002c6a090200000000020000000002000000006015020000000002000000004e72,"[0, 2, 3, 4, 6, 8, 10, 11, 26, 28, 44, 46, 62, 64, 80, 82, 98, 100, 116, 118, 134, 136, 152, 154, 170, 172, 188, 190, 206, 208, 224, 226, 242, 244, 260, 262, 278, 280, 290, 292]",0564 ff 44 0100 0a00 5aeb 48 c28100000102000009020202020202 4666 02020202030200000902020202020202 70da 02020214010000090200000000020000 e30b 00000200000000020000000002000000 4dba 00020000000002000000000200000000 7eae 02000000000200000000150100000902 d342 00000000020000000002000000000200 69ce 00000002000000000200000000020000 dd5e 00000200000000020000000002000000 4dba 001e0500000002000000001e01000109 41e9 02000000000200000000020000000002 f003 00000000020000000002000000000200 69ce 000000020000000002000000000a0200 f888 00090202020202020202020228010000 2c6a 09020000000002000000000200000000 6015 02000000000200000000 4e72,1.0,0.10256410256410256,0.6428571428571429,0.23684210526315788,0.9416809605488851,0.34615384615384615,0.009174311926605505
92,05641f4401000a0026a5890200000000020000000002000000006c22020000000002000000004e72,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 52, 54, 56, 80]",0564 1f 44 01 00 0a 00 26 a5 89 020000000002000000000200000000 6c 22 020000000002000000004e72,"[0, 2, 3, 4, 6, 8, 10, 11, 26, 28, 38, 40]",0564 1f 44 0100 0a00 26a5 89 020000000002000000000200000000 6c22 02000000000200000000 4e72,1.0,0.45454545454545453,0.6923076923076923,0.9,0.9367088607594937,0.7826086956521738,0.057971014492753624
93,05640bc40a000100acd1c4c3013c020630c8,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 32, 34, 36]",0564 0b c4 0a 00 01 00 ac d1 c4 c3 013c0206 30 c8,"[0, 2, 3, 4, 6, 8, 10, 11, 16, 18]",0564 0b c4 0a00 0100 acd1 c4 c3013c0206 30c8,1.0,0.4444444444444444,0.6153846153846154,1.0,0.8571428571428571,0.761904761904762,0.18518518518518517
94,05640a4401000a006e25cac381000098f1,"[0, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 30, 32, 34]",0564 0a 44 01 00 0a 00 6e 25 ca c3 81 0000 98 f1,"[0, 2, 3, 4, 6, 8, 10, 11, 15, 17]",0564 0a 44 0100 0a00 6e25 ca c3810000 98f1,1.0,0.4444444444444444,0.5714285714285714,1.0,0.8181818181818182,0.7272727272727273,0.24
